OrderID,OrderDate,Channel,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Revenue,COGS,ShippingCost,PlatformFee
25076,2025-04-05,Website,1086,1011,Electronics Item 4,Electronics,1,114.18,114.18,75.25,4.44,4.0
25077,2025-04-05,SocialAds,754,1008,Electronics Item 1,Electronics,1,114.8,114.8,74.39,4.68,5.74
25078,2025-04-05,Website,480,1019,Sports Item 4,Sports,2,68.84,137.68,72.42,6.56,4.82
25079,2025-04-05,Marketplace,59,1001,Accessories Item 2,Accessories,1,28.83,28.83,10.61,5.67,3.46
25080,2025-04-05,Website,517,1018,Sports Item 3,Sports,1,56.0,56.0,31.3,5.11,1.96
25081,2025-04-05,Website,665,1007,Home Item 4,Home,5,43.07,215.36,104.45,9.76,7.54
25082,2025-04-05,Website,1173,1008,Electronics Item 1,Electronics,3,114.25,342.74,222.09,7.89,12.0
25083,2025-04-05,Marketplace,382,1004,Home Item 1,Home,3,50.38,151.13,64.53,7.52,18.14
25084,2025-04-05,Website,949,1016,Sports Item 1,Sports,2,54.5,109.0,51.99,6.69,3.82
25085,2025-04-05,Website,532,1013,Beauty Item 2,Beauty,2,31.02,62.04,25.93,5.43,2.17
25086,2025-04-05,Marketplace,400,1008,Electronics Item 1,Electronics,1,118.75,118.75,76.95,5.38,14.25
25087,2025-04-05,SocialAds,879,1003,Accessories Item 4,Accessories,1,20.79,20.79,6.97,5.02,1.04
25088,2025-04-05,Website,264,1014,Beauty Item 3,Beauty,2,36.96,73.91,34.96,6.61,2.59
25089,2025-04-05,SocialAds,720,1001,Accessories Item 2,Accessories,1,28.34,28.34,10.43,5.37,1.42
25090,2025-04-05,Marketplace,443,1006,Home Item 3,Home,1,51.43,51.43,24.79,4.34,6.17
25091,2025-04-05,Website,261,1002,Accessories Item 3,Accessories,1,22.89,22.89,9.68,4.35,0.8
25092,2025-04-05,Website,1185,1004,Home Item 1,Home,1,50.87,50.87,21.72,4.31,1.78
25093,2025-04-05,Marketplace,717,1013,Beauty Item 2,Beauty,1,31.27,31.27,13.07,5.16,3.75
25094,2025-04-05,Website,955,1011,Electronics Item 4,Electronics,1,121.09,121.09,79.8,5.49,4.24
25095,2025-04-05,Marketplace,1071,1006,Home Item 3,Home,3,55.64,166.92,80.46,7.32,20.03
25096,2025-04-05,Marketplace,951,1009,Electronics Item 2,Electronics,4,118.89,360.24,277.9,7.96,43.23
25097,2025-04-05,Website,201,1018,Sports Item 3,Sports,2,58.81,117.61,65.75,6.27,4.12
25098,2025-04-05,SocialAds,739,1001,Accessories Item 2,Accessories,5,28.69,143.44,52.79,10.35,7.17
25099,2025-04-05,Website,198,1019,Sports Item 4,Sports,2,68.04,136.07,71.58,6.23,4.76
25100,2025-04-05,Marketplace,1073,1013,Beauty Item 2,Beauty,3,31.93,95.79,40.04,6.62,11.5
25101,2025-04-05,Website,542,1003,Accessories Item 4,Accessories,5,22.75,113.75,38.11,9.85,3.98
25102,2025-04-05,Marketplace,1115,1002,Accessories Item 3,Accessories,1,22.56,22.56,9.54,5.53,2.71
25103,2025-04-05,Website,1160,1013,Beauty Item 2,Beauty,1,31.12,31.12,13.01,5.41,1.09
25104,2025-04-05,Website,272,1009,Electronics Item 2,Electronics,3,122.93,368.8,245.25,6.63,12.91
25105,2025-04-05,Website,1021,1009,Electronics Item 2,Electronics,1,126.32,126.32,84.01,4.98,4.42
25106,2025-04-05,Website,826,1012,Beauty Item 1,Beauty,1,35.74,35.74,13.83,4.6,1.25
25107,2025-04-05,Marketplace,498,1015,Beauty Item 4,Beauty,1,39.71,39.71,18.19,4.94,4.76
25108,2025-04-05,Marketplace,902,1019,Sports Item 4,Sports,1,67.68,67.68,35.6,5.43,8.12
25109,2025-04-05,Website,233,1016,Sports Item 1,Sports,1,53.69,53.69,25.61,4.54,1.88
25110,2025-04-05,Website,857,1016,Sports Item 1,Sports,2,52.29,104.58,49.88,6.52,3.66
25111,2025-04-05,Marketplace,645,1011,Electronics Item 4,Electronics,1,114.35,114.35,75.35,4.78,13.72
25112,2025-04-05,Website,7,1004,Home Item 1,Home,1,50.3,50.3,21.48,5.02,1.76
25113,2025-04-06,Website,229,1007,Home Item 4,Home,1,40.99,40.99,19.88,5.11,1.43
25114,2025-04-06,Website,318,1007,Home Item 4,Home,2,42.7,85.39,41.42,5.65,2.99
25115,2025-04-06,Website,986,1003,Accessories Item 4,Accessories,1,21.41,21.41,7.17,5.0,0.75
25116,2025-04-06,Website,511,1000,Accessories Item 1,Accessories,1,25.72,25.72,8.33,4.82,0.9
25117,2025-04-06,Marketplace,152,1007,Home Item 4,Home,1,41.49,41.49,20.12,4.27,4.98
25118,2025-04-06,Website,566,1019,Sports Item 4,Sports,1,68.48,68.48,36.02,4.49,2.4
25119,2025-04-06,Website,664,1006,Home Item 3,Home,1,51.42,51.42,24.79,5.62,1.8
25120,2025-04-06,Website,735,1019,Sports Item 4,Sports,1,66.78,66.78,35.13,5.12,2.34
25121,2025-04-06,Website,659,1013,Beauty Item 2,Beauty,1,33.01,33.01,13.8,5.67,1.16
25122,2025-04-06,Marketplace,398,1018,Sports Item 3,Sports,2,59.3,118.6,66.3,5.95,14.23
25123,2025-04-06,Website,1142,1007,Home Item 4,Home,1,43.25,43.25,20.98,5.13,1.51
25124,2025-04-06,SocialAds,478,1010,Electronics Item 3,Electronics,3,127.04,381.13,257.26,6.8,19.06
25125,2025-04-06,Website,567,1004,Home Item 1,Home,4,50.28,201.11,85.87,8.55,7.04
25126,2025-04-06,Marketplace,760,1006,Home Item 3,Home,2,51.67,103.34,49.81,6.3,12.4
25127,2025-04-06,Marketplace,686,1008,Electronics Item 1,Electronics,1,114.02,114.02,73.88,4.92,13.68
25128,2025-04-06,Website,711,1007,Home Item 4,Home,3,43.34,130.03,63.06,7.16,4.55
25129,2025-04-06,SocialAds,869,1010,Electronics Item 3,Electronics,2,131.66,263.31,177.74,5.68,13.17
25130,2025-04-06,Marketplace,502,1008,Electronics Item 1,Electronics,2,117.13,234.26,151.8,6.11,28.11
25131,2025-04-06,Website,1167,1007,Home Item 4,Home,2,39.58,79.16,38.39,5.61,2.77
25132,2025-04-06,Marketplace,1138,1012,Beauty Item 1,Beauty,2,34.65,69.3,26.82,5.78,8.32
25133,2025-04-06,Website,1023,1015,Beauty Item 4,Beauty,2,37.83,75.67,34.66,5.75,2.65
25134,2025-04-06,Marketplace,1156,1008,Electronics Item 1,Electronics,4,117.84,471.38,305.45,8.03,56.57
25135,2025-04-06,Website,738,1007,Home Item 4,Home,1,41.63,41.63,20.19,4.39,1.46
25136,2025-04-06,Website,386,1013,Beauty Item 2,Beauty,4,31.51,126.06,52.69,8.98,4.41
25137,2025-04-06,SocialAds,1133,1010,Electronics Item 3,Electronics,1,128.98,128.98,87.06,4.55,6.45
25138,2025-04-06,SocialAds,885,1008,Electronics Item 1,Electronics,3,121.66,364.99,236.51,6.88,18.25
25139,2025-04-06,Marketplace,486,1004,Home Item 1,Home,1,48.97,48.97,20.91,5.64,5.88
25140,2025-04-06,Website,1078,1000,Accessories Item 1,Accessories,1,25.21,25.21,8.17,4.43,0.88
25141,2025-04-06,Website,495,1002,Accessories Item 3,Accessories,1,22.15,22.15,9.37,4.26,0.78
25142,2025-04-06,SocialAds,790,1003,Accessories Item 4,Accessories,1,21.65,21.65,7.25,4.74,1.08
25143,2025-04-06,Website,660,1008,Electronics Item 1,Electronics,1,114.8,114.8,74.39,4.75,4.02
25144,2025-04-06,Website,848,1008,Electronics Item 1,Electronics,1,117.2,117.2,75.94,4.78,4.1
25145,2025-04-06,Website,468,1003,Accessories Item 4,Accessories,1,22.15,22.15,7.42,5.11,0.78
25146,2025-04-06,Website,85,1008,Electronics Item 1,Electronics,2,112.24,224.48,145.46,6.35,7.86
25147,2025-04-06,SocialAds,959,1011,Electronics Item 4,Electronics,2,110.54,221.07,145.69,6.74,11.05
25148,2025-04-06,Marketplace,1136,1013,Beauty Item 2,Beauty,1,33.05,33.05,13.82,5.62,3.97
25149,2025-04-06,Marketplace,1146,1006,Home Item 3,Home,1,54.08,54.08,26.07,4.79,6.49
25150,2025-04-06,Website,60,1013,Beauty Item 2,Beauty,1,33.55,33.55,14.02,5.46,1.17
25151,2025-04-06,Website,685,1010,Electronics Item 3,Electronics,2,133.73,267.46,180.54,5.47,9.36
25152,2025-04-06,Website,711,1010,Electronics Item 3,Electronics,2,131.59,263.17,177.64,6.49,9.21
25153,2025-04-06,SocialAds,836,1015,Beauty Item 4,Beauty,1,37.36,37.36,17.11,5.02,1.87
25154,2025-04-06,Marketplace,460,1015,Beauty Item 4,Beauty,3,38.93,116.78,53.49,6.8,14.01
25155,2025-04-06,Website,119,1014,Beauty Item 3,Beauty,2,37.41,74.82,35.39,6.43,2.62
25156,2025-04-06,Website,539,1013,Beauty Item 2,Beauty,2,33.89,67.78,28.33,6.41,2.37
25157,2025-04-06,Marketplace,628,1007,Home Item 4,Home,2,42.74,85.48,41.46,5.64,10.26
25158,2025-04-06,Website,695,1010,Electronics Item 3,Electronics,1,128.09,128.09,86.46,4.93,4.48
25159,2025-04-06,Website,1066,1010,Electronics Item 3,Electronics,1,131.57,131.57,88.81,5.14,4.6
25160,2025-04-06,SocialAds,418,1005,Home Item 2,Home,1,37.89,37.89,15.08,5.04,1.89
25161,2025-04-06,Website,989,1010,Electronics Item 3,Electronics,2,133.57,267.15,180.33,6.29,9.35
25162,2025-04-06,SocialAds,335,1019,Sports Item 4,Sports,1,69.17,69.17,36.38,4.36,3.46
25163,2025-04-06,Marketplace,922,1006,Home Item 3,Home,4,52.0,208.01,100.26,8.01,24.96
25164,2025-04-06,Marketplace,1148,1016,Sports Item 1,Sports,1,53.05,16.25,16.53,4.41,1.95
25165,2025-04-06,Marketplace,384,1017,Sports Item 2,Sports,1,75.92,75.92,37.2,5.55,9.11
25166,2025-04-06,Website,827,1001,Accessories Item 2,Accessories,1,29.07,29.07,10.7,4.98,1.02
25167,2025-04-06,Website,508,1007,Home Item 4,Home,2,40.91,81.82,39.68,5.98,2.86
25168,2025-04-06,Website,1155,1000,Accessories Item 1,Accessories,2,24.05,48.1,15.58,6.09,1.68
25169,2025-04-06,Marketplace,1060,1019,Sports Item 4,Sports,2,69.8,139.59,73.43,6.78,16.75
25170,2025-04-06,Website,471,1002,Accessories Item 3,Accessories,1,22.92,22.92,9.69,4.58,0.8
25171,2025-04-06,Website,1106,1004,Home Item 1,Home,1,50.02,50.02,21.36,5.47,1.75
25172,2025-04-06,Marketplace,45,1014,Beauty Item 3,Beauty,1,36.55,36.55,17.29,5.34,4.39
25173,2025-04-06,SocialAds,408,1011,Electronics Item 4,Electronics,3,118.76,356.28,234.79,6.63,17.81
25174,2025-04-06,Website,197,1010,Electronics Item 3,Electronics,2,133.25,266.49,179.88,6.53,9.33
25175,2025-04-06,Website,920,1009,Electronics Item 2,Electronics,4,120.39,481.58,320.25,8.38,16.86
25176,2025-04-06,Website,290,1019,Sports Item 4,Sports,3,64.44,193.32,101.69,7.29,6.77
25177,2025-04-06,SocialAds,648,1011,Electronics Item 4,Electronics,4,113.2,452.81,298.4,9.19,22.64
25178,2025-04-06,SocialAds,6,1012,Beauty Item 1,Beauty,1,36.0,36.0,13.93,5.0,1.8
25179,2025-04-06,Website,453,1013,Beauty Item 2,Beauty,4,32.68,130.72,54.64,8.3,4.58
25180,2025-04-06,Marketplace,459,1016,Sports Item 1,Sports,1,51.73,51.73,24.67,4.53,6.21
25181,2025-04-06,Marketplace,703,1015,Beauty Item 4,Beauty,1,37.2,37.2,17.04,4.55,4.46
25182,2025-04-06,Marketplace,936,1000,Accessories Item 1,Accessories,3,23.92,71.75,23.25,6.82,8.61
25183,2025-04-06,Marketplace,719,1003,Accessories Item 4,Accessories,3,21.19,63.58,21.3,7.42,7.63
25184,2025-04-06,Marketplace,682,1016,Sports Item 1,Sports,2,54.08,108.17,51.6,6.54,12.98
25185,2025-04-06,Website,60,1004,Home Item 1,Home,1,46.75,46.75,19.96,5.39,1.64
25186,2025-04-06,Marketplace,79,1019,Sports Item 4,Sports,2,64.97,129.94,68.35,5.8,15.59
25187,2025-04-06,Website,835,1015,Beauty Item 4,Beauty,3,37.65,112.95,51.73,8.03,3.95
25188,2025-04-06,Website,574,1013,Beauty Item 2,Beauty,1,32.56,32.56,13.61,4.42,1.14
25189,2025-04-06,Website,531,1005,Home Item 2,Home,1,37.2,37.2,14.81,4.8,1.3
25190,2025-04-06,Website,704,1006,Home Item 3,Home,1,54.35,54.35,26.2,4.39,1.9
25191,2025-04-06,Marketplace,296,1012,Beauty Item 1,Beauty,1,36.04,36.04,13.95,4.72,4.33
25192,2025-04-06,Website,1089,1009,Electronics Item 2,Electronics,1,127.16,127.16,84.56,4.41,4.45
25193,2025-04-06,Website,511,1013,Beauty Item 2,Beauty,3,31.97,95.92,40.1,6.76,3.36
25194,2025-04-06,Website,105,1007,Home Item 4,Home,1,41.29,41.29,20.03,5.32,1.45
25195,2025-04-06,Website,298,1000,Accessories Item 1,Accessories,1,25.68,25.68,8.32,4.52,0.9
25196,2025-04-06,Website,753,1010,Electronics Item 3,Electronics,1,126.43,126.43,85.34,5.51,4.43
25197,2025-04-06,Website,956,1017,Sports Item 2,Sports,2,77.02,154.04,75.48,6.51,5.39
25198,2025-04-06,Marketplace,1169,1016,Sports Item 1,Sports,1,52.6,52.6,25.09,4.6,6.31
25199,2025-04-06,SocialAds,1115,1007,Home Item 4,Home,1,43.44,43.44,21.07,4.36,2.17
25200,2025-04-06,Website,206,1009,Electronics Item 2,Electronics,2,120.89,241.79,160.79,5.92,8.46
25201,2025-04-06,Website,1110,1005,Home Item 2,Home,1,36.83,36.83,14.66,4.9,1.29
25202,2025-04-06,Website,609,1009,Electronics Item 2,Electronics,2,119.73,239.46,159.24,6.64,8.38
25203,2025-04-06,Website,562,1009,Electronics Item 2,Electronics,1,123.01,123.01,81.8,5.0,4.31
25204,2025-04-06,Marketplace,10,1001,Accessories Item 2,Accessories,1,27.42,27.42,10.09,4.43,3.29
25205,2025-04-06,SocialAds,194,1018,Sports Item 3,Sports,2,59.21,118.42,66.2,6.46,5.92
25206,2025-04-06,SocialAds,44,1001,Accessories Item 2,Accessories,1,27.5,27.5,10.12,4.22,1.38
25207,2025-04-06,Website,1063,1008,Electronics Item 1,Electronics,1,119.81,119.81,77.64,4.66,4.19
25208,2025-04-06,Website,308,1002,Accessories Item 3,Accessories,1,21.74,21.74,9.2,4.62,0.76
25209,2025-04-06,Website,580,1006,Home Item 3,Home,2,50.96,101.92,49.13,6.64,3.57
25210,2025-04-06,Website,1071,1016,Sports Item 1,Sports,3,51.58,154.74,73.81,6.62,5.42
25211,2025-04-06,Marketplace,512,1005,Home Item 2,Home,3,36.78,110.33,43.91,8.0,13.24
25212,2025-04-06,Website,825,1018,Sports Item 3,Sports,4,60.08,240.32,134.34,8.81,8.41
25213,2025-04-06,Marketplace,835,1005,Home Item 2,Home,1,40.34,40.34,16.06,5.13,4.84
25214,2025-04-06,Marketplace,864,1009,Electronics Item 2,Electronics,2,118.95,237.91,158.21,6.19,28.55
25215,2025-04-06,Website,1042,1011,Electronics Item 4,Electronics,1,119.88,119.88,79.0,5.27,4.2
25216,2025-04-06,Marketplace,945,1017,Sports Item 2,Sports,1,74.15,74.15,36.34,4.4,8.9
25217,2025-04-06,Website,286,1006,Home Item 3,Home,1,52.22,52.22,25.17,5.25,1.83
25218,2025-04-06,Website,190,1008,Electronics Item 1,Electronics,1,117.56,117.56,76.18,4.95,4.11
25219,2025-04-06,Website,576,1012,Beauty Item 1,Beauty,3,34.76,104.27,40.35,7.49,3.65
25220,2025-04-06,Website,525,1006,Home Item 3,Home,3,54.78,164.34,79.21,7.28,5.75
25221,2025-04-06,Website,1099,1008,Electronics Item 1,Electronics,1,118.19,118.19,76.59,5.53,4.14
25222,2025-04-06,Website,201,1016,Sports Item 1,Sports,1,51.79,51.79,24.7,4.51,1.81
25223,2025-04-06,Website,699,1019,Sports Item 4,Sports,1,66.41,66.41,34.93,5.28,2.32
25224,2025-04-06,Marketplace,875,1005,Home Item 2,Home,1,39.01,39.01,15.52,4.59,4.68
25225,2025-04-06,Marketplace,629,1008,Electronics Item 1,Electronics,2,114.46,228.92,148.34,5.62,27.47
25226,2025-04-06,Marketplace,269,1006,Home Item 3,Home,1,55.7,55.7,26.85,5.54,6.68
25227,2025-04-06,Website,626,1016,Sports Item 1,Sports,3,51.83,155.49,74.17,6.76,5.44
25228,2025-04-06,Website,347,1005,Home Item 2,Home,1,38.3,38.3,15.24,5.42,1.34
25229,2025-04-06,Website,797,1015,Beauty Item 4,Beauty,1,39.53,39.53,18.1,4.62,1.38
25230,2025-04-06,SocialAds,1130,1001,Accessories Item 2,Accessories,2,29.2,58.4,21.49,6.63,2.92
25231,2025-04-06,Website,672,1001,Accessories Item 2,Accessories,2,29.61,59.22,21.79,6.82,2.07
25232,2025-04-06,Marketplace,1122,1015,Beauty Item 4,Beauty,1,37.26,37.26,17.06,5.69,4.47
25233,2025-04-06,Website,371,1018,Sports Item 3,Sports,1,61.03,61.03,34.11,5.36,2.14
25234,2025-04-06,Website,346,1009,Electronics Item 2,Electronics,2,117.61,235.22,156.42,6.16,8.23
25235,2025-04-06,Website,36,1010,Electronics Item 3,Electronics,1,128.25,128.25,86.57,4.82,4.49
25236,2025-04-06,Marketplace,487,1008,Electronics Item 1,Electronics,5,117.99,589.97,382.3,9.77,70.8
25237,2025-04-06,Website,556,1011,Electronics Item 4,Electronics,1,117.83,117.83,77.65,5.49,4.12
25238,2025-04-06,Marketplace,725,1007,Home Item 4,Home,1,41.27,41.27,20.02,4.73,4.95
25239,2025-04-06,Website,35,1012,Beauty Item 1,Beauty,3,34.46,103.39,40.01,7.3,3.62
25240,2025-04-06,SocialAds,39,1019,Sports Item 4,Sports,1,69.04,69.04,36.31,5.02,3.45
25241,2025-04-06,Website,219,1015,Beauty Item 4,Beauty,1,40.0,40.0,18.32,4.27,1.4
25242,2025-04-06,Website,667,1015,Beauty Item 4,Beauty,1,38.91,38.91,17.82,4.48,1.36
25243,2025-04-06,Marketplace,576,1005,Home Item 2,Home,1,38.69,38.69,15.4,4.58,4.64
25244,2025-04-06,Website,106,1019,Sports Item 4,Sports,1,70.49,70.49,37.08,5.63,2.47
25245,2025-04-06,Website,267,1001,Accessories Item 2,Accessories,1,29.16,29.16,10.73,4.37,1.02
25246,2025-04-06,Website,701,1007,Home Item 4,Home,3,43.1,129.3,62.71,7.1,4.53
25247,2025-04-06,Marketplace,911,1004,Home Item 1,Home,3,49.25,147.74,63.09,8.04,17.73
25248,2025-04-06,Website,599,1009,Electronics Item 2,Electronics,1,123.06,123.06,81.84,5.4,4.31
25249,2025-04-06,Website,136,1002,Accessories Item 3,Accessories,2,23.4,46.8,19.8,6.37,1.64
25250,2025-04-06,Marketplace,569,1008,Electronics Item 1,Electronics,1,118.61,118.61,76.86,4.44,14.23
25251,2025-04-06,Website,692,1005,Home Item 2,Home,3,37.21,111.64,44.43,6.69,3.91
25252,2025-04-06,SocialAds,272,1012,Beauty Item 1,Beauty,1,35.65,14.86,9.77,4.41,0.74
25253,2025-04-07,SocialAds,134,1009,Electronics Item 2,Electronics,1,125.64,125.64,83.55,4.32,6.28
25254,2025-04-07,Website,1112,1014,Beauty Item 3,Beauty,1,39.81,39.81,18.83,4.32,1.39
25255,2025-04-07,Website,1143,1002,Accessories Item 3,Accessories,1,22.22,22.22,9.4,4.97,0.78
25256,2025-04-07,Marketplace,1191,1007,Home Item 4,Home,2,43.02,86.05,41.73,5.83,10.33
25257,2025-04-07,SocialAds,482,1006,Home Item 3,Home,1,54.17,54.17,26.11,4.89,2.71
25258,2025-04-07,Website,431,1005,Home Item 2,Home,3,40.05,120.14,47.82,6.74,4.21
25259,2025-04-07,Website,405,1013,Beauty Item 2,Beauty,1,32.96,32.96,13.78,4.67,1.15
25260,2025-04-07,Website,783,1018,Sports Item 3,Sports,1,56.04,56.04,31.32,5.61,1.96
25261,2025-04-07,Website,660,1005,Home Item 2,Home,1,39.39,39.39,15.68,4.45,1.38
25262,2025-04-07,Website,993,1010,Electronics Item 3,Electronics,1,132.08,132.08,89.16,5.3,4.62
25263,2025-04-07,Marketplace,278,1003,Accessories Item 4,Accessories,3,21.54,64.61,21.64,7.46,7.75
25264,2025-04-07,SocialAds,1018,1010,Electronics Item 3,Electronics,1,136.43,136.43,92.09,4.69,6.82
25265,2025-04-07,SocialAds,493,1018,Sports Item 3,Sports,1,57.04,57.04,31.89,4.26,2.85
25266,2025-04-07,Website,714,1008,Electronics Item 1,Electronics,1,122.19,122.19,79.18,4.46,4.28
25267,2025-04-07,Website,916,1015,Beauty Item 4,Beauty,2,40.07,80.14,36.7,6.33,2.8
25268,2025-04-07,Marketplace,562,1001,Accessories Item 2,Accessories,1,27.77,27.77,10.22,4.45,3.33
25269,2025-04-07,Website,345,1002,Accessories Item 3,Accessories,1,23.64,23.64,10.0,4.78,0.83
25270,2025-04-07,Website,375,1015,Beauty Item 4,Beauty,2,39.94,79.88,36.58,5.42,2.8
25271,2025-04-07,Website,886,1001,Accessories Item 2,Accessories,1,28.5,28.5,10.49,4.45,1.0
25272,2025-04-07,SocialAds,1108,1019,Sports Item 4,Sports,1,68.03,68.03,35.79,4.46,3.4
25273,2025-04-07,SocialAds,858,1009,Electronics Item 2,Electronics,1,123.02,123.02,81.81,5.61,6.15
25274,2025-04-07,SocialAds,217,1007,Home Item 4,Home,1,41.57,41.57,20.16,5.66,2.08
25275,2025-04-07,SocialAds,532,1019,Sports Item 4,Sports,2,69.22,138.43,72.82,5.41,6.92
25276,2025-04-07,Marketplace,189,1016,Sports Item 1,Sports,1,50.58,50.58,24.13,5.34,6.07
25277,2025-04-07,Website,627,1005,Home Item 2,Home,1,38.26,38.26,15.23,5.03,1.34
25278,2025-04-07,Website,909,1004,Home Item 1,Home,2,48.01,96.01,41.0,5.81,3.36
25279,2025-04-07,Website,415,1003,Accessories Item 4,Accessories,1,21.12,21.12,7.08,4.58,0.74
25280,2025-04-07,Website,190,1012,Beauty Item 1,Beauty,3,34.65,103.94,40.22,7.91,3.64
25281,2025-04-07,Marketplace,1052,1013,Beauty Item 2,Beauty,2,32.85,65.69,27.46,6.79,7.88
25282,2025-04-07,Website,598,1014,Beauty Item 3,Beauty,2,37.35,74.71,35.34,6.23,2.61
25283,2025-04-07,Marketplace,19,1012,Beauty Item 1,Beauty,1,35.19,35.19,13.62,4.22,4.22
25284,2025-04-07,Website,268,1013,Beauty Item 2,Beauty,1,31.25,31.25,13.06,4.32,1.09
25285,2025-04-07,SocialAds,391,1010,Electronics Item 3,Electronics,2,131.06,262.12,176.93,5.54,13.11
25286,2025-04-07,Marketplace,639,1007,Home Item 4,Home,3,40.27,120.82,58.6,7.52,14.5
25287,2025-04-07,Website,824,1015,Beauty Item 4,Beauty,2,36.73,73.45,33.64,5.49,2.57
25288,2025-04-07,Marketplace,101,1000,Accessories Item 1,Accessories,1,23.92,23.92,7.75,4.4,2.87
25289,2025-04-07,Website,165,1006,Home Item 3,Home,1,52.98,32.08,20.5,4.93,1.12
25290,2025-04-07,Marketplace,259,1012,Beauty Item 1,Beauty,2,36.97,73.93,28.61,6.44,8.87
25291,2025-04-07,Website,870,1003,Accessories Item 4,Accessories,1,21.98,21.98,7.36,5.52,0.77
25292,2025-04-07,Website,1034,1005,Home Item 2,Home,1,40.49,40.49,16.11,5.55,1.42
25293,2025-04-07,Website,507,1006,Home Item 3,Home,2,51.98,103.95,50.11,6.58,3.64
25294,2025-04-07,Website,585,1005,Home Item 2,Home,1,39.94,39.94,15.9,5.23,1.4
25295,2025-04-07,Marketplace,980,1007,Home Item 4,Home,2,42.65,85.3,41.37,5.67,10.24
25296,2025-04-07,SocialAds,837,1007,Home Item 4,Home,1,41.08,41.08,19.92,5.01,2.05
25297,2025-04-07,Marketplace,403,1002,Accessories Item 3,Accessories,1,22.23,22.23,9.4,5.41,2.67
25298,2025-04-07,Marketplace,872,1006,Home Item 3,Home,2,52.54,105.08,50.65,5.5,12.61
25299,2025-04-07,Website,356,1011,Electronics Item 4,Electronics,2,113.67,227.35,149.82,6.17,7.96
25300,2025-04-07,Website,1191,1007,Home Item 4,Home,1,39.74,39.74,19.28,4.49,1.39
25301,2025-04-07,Website,109,1019,Sports Item 4,Sports,1,66.57,66.57,35.02,5.48,2.33
25302,2025-04-07,Website,129,1011,Electronics Item 4,Electronics,2,117.8,235.61,155.27,6.0,8.25
25303,2025-04-07,SocialAds,797,1013,Beauty Item 2,Beauty,1,33.18,33.18,13.87,4.61,1.66
25304,2025-04-07,Marketplace,140,1011,Electronics Item 4,Electronics,1,110.27,110.27,72.67,5.11,13.23
25305,2025-04-07,Website,927,1003,Accessories Item 4,Accessories,1,20.99,5.41,4.42,5.01,0.19
25306,2025-04-07,Website,719,1003,Accessories Item 4,Accessories,2,22.49,44.98,15.07,6.52,1.57
25307,2025-04-07,Website,483,1006,Home Item 3,Home,1,54.56,54.56,26.3,4.27,1.91
25308,2025-04-07,Website,510,1008,Electronics Item 1,Electronics,1,118.83,118.83,77.0,5.23,4.16
25309,2025-04-07,Marketplace,953,1013,Beauty Item 2,Beauty,3,33.27,99.82,41.72,7.91,11.98
25310,2025-04-07,Marketplace,716,1006,Home Item 3,Home,2,53.88,107.77,51.94,5.78,12.93
25311,2025-04-07,Website,1081,1018,Sports Item 3,Sports,1,56.47,56.47,31.57,4.64,1.98
25312,2025-04-07,SocialAds,744,1012,Beauty Item 1,Beauty,2,37.84,75.67,29.29,6.32,3.78
25313,2025-04-07,Marketplace,450,1017,Sports Item 2,Sports,1,75.28,75.28,36.89,5.17,9.03
25314,2025-04-07,SocialAds,1172,1007,Home Item 4,Home,1,41.79,41.79,20.27,5.15,2.09
25315,2025-04-07,Marketplace,142,1019,Sports Item 4,Sports,1,69.32,69.32,36.46,4.31,8.32
25316,2025-04-07,SocialAds,348,1006,Home Item 3,Home,1,51.97,51.97,25.05,5.11,2.6
25317,2025-04-07,Website,435,1004,Home Item 1,Home,2,51.49,102.99,43.97,5.99,3.6
25318,2025-04-07,Website,33,1015,Beauty Item 4,Beauty,1,38.86,38.86,17.8,4.29,1.36
25319,2025-04-07,Website,719,1006,Home Item 3,Home,1,53.51,53.51,25.79,5.58,1.87
25320,2025-04-07,Website,1041,1004,Home Item 1,Home,1,50.36,50.36,21.5,4.88,1.76
25321,2025-04-07,SocialAds,433,1012,Beauty Item 1,Beauty,1,35.3,35.3,13.66,5.09,1.76
25322,2025-04-07,Marketplace,839,1012,Beauty Item 1,Beauty,1,36.27,36.27,14.03,4.62,4.35
25323,2025-04-07,Website,1083,1015,Beauty Item 4,Beauty,3,39.62,118.87,54.44,7.69,4.16
25324,2025-04-07,Website,229,1019,Sports Item 4,Sports,2,66.17,132.34,69.61,6.64,4.63
25325,2025-04-07,Marketplace,1113,1016,Sports Item 1,Sports,5,53.42,267.08,127.4,10.43,32.05
25326,2025-04-07,Website,168,1014,Beauty Item 3,Beauty,2,38.24,76.49,36.18,5.82,2.68
25327,2025-04-07,Website,445,1002,Accessories Item 3,Accessories,3,22.29,66.86,28.28,6.67,2.34
25328,2025-04-07,Website,176,1002,Accessories Item 3,Accessories,2,23.35,46.7,19.76,5.51,1.63
25329,2025-04-07,Website,170,1013,Beauty Item 2,Beauty,4,31.99,127.97,53.49,7.96,4.48
25330,2025-04-07,Marketplace,532,1009,Electronics Item 2,Electronics,1,126.22,126.22,83.93,4.96,15.15
25331,2025-04-07,Website,586,1008,Electronics Item 1,Electronics,1,115.14,115.14,74.61,4.44,4.03
25332,2025-04-07,Marketplace,314,1009,Electronics Item 2,Electronics,1,120.85,120.85,80.37,4.63,14.5
